genes	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	DEG	HARs.Intron	HARs.Flanking	HARs.FlankingandIntron	HARs.Intron.Simp	HARs.Flanking.Simp	HARs.FlankingandIntron.Simp	hCONDELs.Intron	hCONDELs.Flanking	hCONDELs.FlankingandIntron	hCONDELs.Intron.Simp	hCONDELs.Flanking.Simp	hCONDELs.FlankingandIntron.Simp	HARorhCONDEL	HARandhCONDEL
DAB1	44.3702520441405	-2.08994046389194	0.449977715194391	-4.64454214802411	3.4083146499279e-06	0.000679591209316016	TRUE	HARsv2_0042,HARsv2_0043,HARsv2_0044,HARsv2_0045,HARsv2_0046,HARsv2_0047	NA	HARsv2_0042,HARsv2_0043,HARsv2_0044,HARsv2_0045,HARsv2_0046,HARsv2_0047	TRUE	FALSE	TRUE	11	NA	11	TRUE	FALSE	TRUE	TRUE	TRUE
DENND2A	59.616179669279	-1.77317255149332	0.420927932895818	-4.21253239074582	2.52523488938075e-05	0.00273182059469286	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
DGKB	192.302072664492	-3.48725969754921	0.607220802706067	-5.74298456510104	9.30222090082844e-09	5.91214277128278e-06	TRUE	HARsv2_2597	NA	HARsv2_2597	TRUE	FALSE	TRUE	1131,1132	NA	1131,1132	TRUE	FALSE	TRUE	TRUE	TRUE
DKK3	14.0717576335306	2.11833408130896	0.525526931867184	4.03087635068021	5.5569273297388e-05	0.00470903283467616	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
DLC1	85.8486593026444	1.25131097442072	0.284168158176257	4.40341726691485	1.06558931728974e-05	0.00150770543808637	TRUE	HARsv2_2759,HARsv2_2760	NA	HARsv2_2759,HARsv2_2760	TRUE	FALSE	TRUE	296	NA	296	TRUE	FALSE	TRUE	TRUE	TRUE
DPF3	71.2034862465255	-0.920931243381877	0.16826500001277	-5.47310042677909	4.42229328203086e-08	2.36685791499851e-05	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	754	NA	754	TRUE	FALSE	TRUE	TRUE	FALSE
DSE	10.0794935897173	1.94364202655423	0.420022454013507	4.62747171724236	3.70156762589053e-06	0.00071021209788077	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
EEF1A1	6.71351357194694	2.03865676784366	0.493122982487423	4.13417512515887	3.56231769685319e-05	0.00345001987231429	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
ENSA	38.6826048067242	-2.77497482799569	0.670483491528509	-4.13876681985048	3.4917761832733e-05	0.0034473662143404	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
EPOR	2.52163175465776	3.17595277181262	0.661123383012074	4.80387300376974	1.55625558427047e-06	0.000385989342352351	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
ERBB4	345.006974514738	1.3256888541511	0.320246551449041	4.13958822711024	3.47929773471221e-05	0.0034473662143404	TRUE	HARsv2_1582,HARsv2_1583,HARsv2_1584,HARsv2_1585,HARsv2_1586,HARsv2_1587,HARsv2_1588	NA	HARsv2_1582,HARsv2_1583,HARsv2_1584,HARsv2_1585,HARsv2_1586,HARsv2_1587,HARsv2_1588	TRUE	FALSE	TRUE	87	NA	87	TRUE	FALSE	TRUE	TRUE	TRUE
FAAH2	9.97119296323949	3.45765023956147	0.74701546495188	4.62861935500117	3.68111679952689e-06	0.00071021209788077	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
FADS3	11.1289536278729	1.76624521886798	0.372304836223646	4.74408346875994	2.09452477723403e-06	0.000473316054659841	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
FAM155A	193.916616961761	1.49450347905805	0.325602361710676	4.58996510715128	4.43320111888063e-06	0.000764088511489781	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
FAM71F2	1.58912346550518	4.2119712868436	0.865707278982648	4.86535274578421	1.14252849885236e-06	0.000314010062292693	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
FARP1	117.129195078457	-0.917439256995791	0.213943721201265	-4.28822707132742	1.80104924326458e-05	0.00212963601799506	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	736	NA	736	TRUE	FALSE	TRUE	TRUE	FALSE
FAS	1.51591468336904	4.29716285037609	1.0481640756609	4.09970437850256	4.13678211498878e-05	0.00389508678956675	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
FBXL7	199.349530421533	1.06187302200116	0.237868067389907	4.46412599073491	8.03962489028809e-06	0.00122022306730358	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
FKBP5	52.6713202181404	-1.71461665261833	0.438388704702787	-3.91117890179397	9.18467053523322e-05	0.00712968814296081	TRUE	HARsv2_2434	NA	HARsv2_2434	TRUE	FALSE	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	TRUE	FALSE
FREM2	4.93884899021344	4.13270677474217	0.826775098873144	4.99858641167937	5.77521250145146e-07	0.000183525424772687	TRUE	HARsv2_0595	NA	HARsv2_0595	TRUE	FALSE	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	TRUE	FALSE
FSTL3	4.73359276833683	3.14999873461817	0.683086058911001	4.61142295838976	3.99921876684147e-06	0.000739419193454744	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
FTH1	52.0775576850833	3.09705611654338	0.705276992770559	4.39126208325204	1.12694603118543e-05	0.00154863705285468	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
GABPB1	10.2331929271177	-2.45032909089632	0.609927488664186	-4.01741048966794	5.88411745960527e-05	0.00490455659399393	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
GOLIM4	26.5474715215263	1.3587429497561	0.291656621400803	4.65870770644662	3.18200638562006e-06	0.000647156458707408	TRUE	NA	HARsv2_1957	HARsv2_1957	FALSE	TRUE	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	TRUE	FALSE
GRIA2	68.7294153732469	1.75064542860406	0.413750343536592	4.23116368590816	2.32485405977722e-05	0.00259796054218401	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
HAUS7	2.97496282158949	4.41075812163458	0.71114645253957	6.20232036014994	5.56366758023747e-10	6.64955202199902e-07	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
HEPN1	14.675900562869	4.78669956147129	1.06124850259192	4.51044175777926	6.46927620375237e-06	0.00105212726498562	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
HKDC1	1.8083847987638	3.2950472410246	0.794191557617661	4.14893259619728	3.34029137233737e-05	0.00336311118468304	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
HLTF	15.6706009259644	1.05500891092156	0.265509505659118	3.97352595080367	7.08164385826063e-05	0.00580751906408487	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
HPSE2	79.2880563154119	6.5304119469721	0.590998591364937	11.049792744666	2.19721548894149e-28	1.1171742153523e-24	TRUE	HARsv2_0293	NA	HARsv2_0293	TRUE	FALSE	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	TRUE	FALSE
IL7	2.16927993257607	3.33588636395445	0.853496907147766	3.90849262137619	9.2873783347884e-05	0.00715479926412601	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
INSL6	1.18827811422064	4.14347838176068	0.992255915508834	4.17581625566413	2.96919422508748e-05	0.00311275629638295	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
IRGQ	1.10937014622864	3.90899939131529	0.954662377530374	4.09464066388321	4.22823646793383e-05	0.00394467308646047	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
KATNAL2	11.6993007335502	2.57192295094886	0.593349342099385	4.33458465100661	1.46035586121803e-05	0.00184724829982401	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
KLHL23	13.7263751855318	-5.9168770665168	1.20103247641809	-4.92649214962369	8.37189742206273e-07	0.000250393602602811	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
LAMA4	3.73535635399526	2.5819217063571	0.588599437836229	4.38655143105232	1.15161944020637e-05	0.00156144241166114	TRUE	HARsv2_2528	NA	HARsv2_2528	TRUE	FALSE	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	TRUE	FALSE
LINGO1	11.820066737073	3.77318289398668	0.6357336422183	5.93516316176176	2.93553417372228e-09	2.29626515481399e-06	TRUE	HARsv2_0923	NA	HARsv2_0923	TRUE	FALSE	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	TRUE	FALSE
LRP2BP	6.79033744987018	2.23624749296472	0.583458060830744	3.8327476181933	0.00012671994203673	0.00920439350408217	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
LUZP2	256.320094062989	-5.97526867432469	1.52431095213758	-3.91998014968365	8.85562624103187e-05	0.00709077663346875	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	663	NA	663	TRUE	FALSE	TRUE	TRUE	FALSE
MAST4	104.092670300168	0.990753900362407	0.236536018736601	4.18859633156199	2.80685161440741e-05	0.00300451305967462	TRUE	HARsv2_2261	NA	HARsv2_2261	TRUE	FALSE	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	TRUE	FALSE
MBP	19.3676860957202	-5.63124586324298	1.3531862919699	-4.16147125984058	3.16203797963545e-05	0.00321547642149129	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
MKRN3	17.4766506342882	-6.27091444287734	1.36270979280598	-4.60179744504864	4.18860447183714e-06	0.000747261734633542	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
MTPN	6.19736955207784	-4.77281967575596	1.11168559071955	-4.29331792693894	1.76022669808008e-05	0.00210585238738544	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
MTX2	16.2347947073364	1.05313327570962	0.259203655994026	4.06295687331621	4.84549845529675e-05	0.00424774774068212	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
MYT1L	10.7332972000587	-2.15833824298298	0.561448473504859	-3.84423209757698	0.000120930512789679	0.00891117669969746	TRUE	NA	HARsv2_1306	HARsv2_1306	FALSE	TRUE	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	TRUE	FALSE
NHLH1	1.46291673332051	5.59204407987897	1.37407541977071	4.0696776897531	4.70782221094832e-05	0.00424741954586854	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
NLGN1	119.597732520253	-3.09351167085555	0.647188651240688	-4.7799226159562	1.75362679202583e-06	0.0004147123453049	TRUE	HARsv2_1963,HARsv2_1964,HARsv2_1965	NA	HARsv2_1963,HARsv2_1964,HARsv2_1965	TRUE	FALSE	TRUE	979	NA	979	TRUE	FALSE	TRUE	TRUE	TRUE
NPR2	5.71782136716428	2.82684043624336	0.535027515283908	5.28354216463675	1.26709683323234e-07	4.77226211005172e-05	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
NRBP2	17.0554072820092	2.41717128090849	0.380339284787529	6.3553026931173	2.08016595510907e-10	3.02188679964345e-07	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
NRP2	11.2959489878382	-3.9026360918653	0.830766753310706	-4.69763152691513	2.63195696642353e-06	0.000567934881021577	TRUE	NA	HARsv2_1572,HARsv2_1571	HARsv2_1572,HARsv2_1571	FALSE	TRUE	TRUE	NA	85	85	FALSE	TRUE	TRUE	TRUE	TRUE
NSUN6	12.4212362510005	1.61525840726644	0.351882653246014	4.59033257924526	4.4254030336608e-06	0.000764088511489781	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
NT5C	4.87583940938647	1.97924181675555	0.455628210050782	4.34398435631312	1.39921483595149e-05	0.001801090590733	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
NUDT3	47.8928853470446	-7.72438810098922	1.26320568271302	-6.1149092397996	9.66119329211892e-10	9.82446745875573e-07	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
NWD1	130.993670418922	-3.08775491122905	0.508829768331089	-6.06834564997363	1.29234534485906e-09	1.09515498432264e-06	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
OBSL1	5.65651801070036	1.58926088049107	0.366786971231847	4.33292620823898	1.47140438868861e-05	0.00184724829982401	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
ORMDL1	9.84555155754351	1.9815981711994	0.490629958765441	4.03888538764661	5.3705797455311e-05	0.00462825639256829	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
OSBPL3	10.7129441792269	2.74549010126651	0.53882574214356	5.09532096656033	3.48150899452443e-07	0.000122080913673514	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
OSER1	2.24111262242885	2.24262590205159	0.587532019861495	3.81702754273762	0.000135069097132073	0.00953831700511143	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
PAGR1	2.40363807548614	5.47862437613017	0.884579794679261	6.1934767322112	5.88513798780521e-10	6.64955202199902e-07	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
PALLD	25.2041345965381	1.91808255671723	0.451757360825458	4.24582469052076	2.17790870615065e-05	0.00248844422840965	TRUE	HARsv2_2165	NA	HARsv2_2165	TRUE	FALSE	TRUE	1033	NA	1033	TRUE	FALSE	TRUE	TRUE	TRUE
PANX2	2.11816965702391	2.53036246418741	0.613367518762469	4.12536103850539	3.70153625715342e-05	0.00355103039613143	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
PBLD	12.1965916072552	-3.10817847858377	0.764896993920846	-4.06352555087361	4.83370283785728e-05	0.00424774774068212	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
PDE12	5.44259686505965	2.68250089707201	0.596938269542833	4.49376599547959	6.99745196194676e-06	0.00109472444616979	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
PDZRN4	212.152308290199	-5.28060617523307	0.97329168324872	-5.42551248111676	5.77884913996812e-08	2.44854653768066e-05	TRUE	HARsv2_0502	HARsv2_0503	HARsv2_0503,HARsv2_0502	TRUE	TRUE	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	TRUE	FALSE
PIGC	12.0366026344312	-5.73063000828512	1.26468661917766	-4.53126483777567	5.86315797011018e-06	0.000977417268820499	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
PIH1D2	2.10352196409121	3.0183033112137	0.697840144984925	4.32520733137086	1.52388466845328e-05	0.00188980282847578	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
PIR	13.8146468274931	-5.93315625947987	1.0819977930766	-5.48351974231782	4.1694572267592e-08	2.35551169660635e-05	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
PLCL2	9.77613462355099	-3.05010900426039	0.708331063829804	-4.30605003791456	1.66195478333635e-05	0.00201195454663659	TRUE	HARsv2_1772	NA	HARsv2_1772	TRUE	FALSE	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	TRUE	FALSE
PPM1H	13.925702091119	-1.73085803352937	0.44777327113072	-3.86547868111599	0.000110871533775459	0.0082295812187054	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
PPP1CC	6.15181013434663	1.55322526769673	0.401398545101636	3.86953387512515	0.000109043630397123	0.00821381242598774	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
PPP1R9A	88.7833567473055	1.38731986279646	0.340764405639201	4.07119945580627	4.67716793797137e-05	0.00424741954586854	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
PPP2R2C	37.486339034436	-0.992406677526314	0.260275123683627	-3.81291405602257	0.000137337879759769	0.00956567739230882	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
PRKRIP1	13.6108632621125	-5.89841617115663	1.16807374667389	-5.0496950110834	4.42515993649734e-07	0.000149998171314138	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
PRRT2	2.46522686485123	5.6471805682955	0.818649607659812	6.89816560767494	5.26783161446181e-12	1.07137159374924e-08	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
PTCH1	40.3168244033557	-1.12835134220567	0.281653257595348	-4.00617181508609	6.17107674492437e-05	0.00510192515602731	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
PTPRD	155.377428925835	-1.79176465143481	0.313483418341956	-5.71566005280799	1.09279008568063e-08	6.53681316546252e-06	TRUE	HARsv2_2930,HARsv2_2931,HARsv2_2932,HARsv2_2933,HARsv2_2934,HARsv2_2935,HARsv2_2936,HARsv2_2937	HARsv2_2927,HARsv2_2928,HARsv2_2929	HARsv2_2927,HARsv2_2928,HARsv2_2929,HARsv2_2930,HARsv2_2931,HARsv2_2932,HARsv2_2933,HARsv2_2934,HARsv2_2935,HARsv2_2936,HARsv2_2937	TRUE	TRUE	TRUE	1207	1206	1206,1207	TRUE	TRUE	TRUE	TRUE	TRUE
RAB10	34.7900686383778	-1.4687249306948	0.29169200618451	-5.03519088475038	4.77372891305802e-07	0.000156593707473829	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
RCAN2	11.0833740102488	-2.93897344218543	0.750340078060888	-3.91685520754889	8.97115935233775e-05	0.00711795265204677	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
RDH11	5.56265909027124	3.1053657323205	0.696710230219569	4.45718405963673	8.30432976231997e-06	0.00124186366695635	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
RGS5	5.70979709834291	5.25975011884387	0.866207636875004	6.07215856214261	1.2620222651245e-09	1.09515498432264e-06	TRUE	HARsv2_0140	NA	HARsv2_0140	TRUE	FALSE	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	TRUE	FALSE
RHOJ	28.7813315308969	1.91943732214171	0.502741774151544	3.81793879249653	0.000134571300040583	0.00953831700511143	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
RIC3	15.187149176118	1.71114954059913	0.331650080669245	5.15950286261398	2.47606438182949e-07	8.99253524958003e-05	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
RNF144A	23.1157499473307	-1.88121684724832	0.445238222038517	-4.225191715651	2.38737445061887e-05	0.00263882725960253	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
RNF4	16.4530145925207	-1.95654022673069	0.468806538915843	-4.17344909747924	3.00022716174217e-05	0.00311319489875062	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
RRP8	6.0032148881288	2.84346713035343	0.641193607904138	4.43464672027508	9.22233946570415e-06	0.00135915898589486	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
SCD5	147.119539988269	-0.959888802355011	0.233784273780341	-4.10587413273531	4.02788773834315e-05	0.00382799910385154	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
SCRG1	7.12396654732557	2.57660097279655	0.472737809426552	5.45038057337123	5.02621457706647e-08	2.44854653768066e-05	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
SCUBE2	5.96305478447438	-4.71360232688604	1.1125783062829	-4.23664770404709	2.2688169203775e-05	0.00256351102925765	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
